uniq_id,retail_price,discounted_price,discount_amount,product_rating,overall_rating,discount_percentage,main_category,product_name,description,clean_description,negotiation_dialogue,user_behavior,stock_status,recommended_products,feedback_score,feedback_text,helpful_votes,return_reason,recommend_to_others
2d2169a2abe2627d1b8d7cd852dc98a7,1499,799,700,2.0,2.0,46.69779853,Footwear,ts4u canvas shoes,ts4u canvas shoes  buy ts4u canvas shoes  8601 only for rs 799 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,tsu canvas shoes buy tsu canvas shoes only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Is there any discount available?
Bot: I can offer an additional 5% off if you leave a positive review.",added_to_cart,In Stock,"kielz ladies boots, steppings trendy boots, cenizas western mocassins",4.536239538,Excellent quality and value! (Footwear),42,This product is purchased,Yes
ad77fcec59a4e601b38d8361d22aa7f2,899,899,0,5.0,5.0,0.0,Footwear,seastar stadil canvas shoes,seastar stadil canvas shoes  buy seastar stadil canvas shoes  ss20157028 only for rs 899 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,seastar stadil canvas shoes buy seastar stadil canvas shoes ss only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can you give me a better price?
Bot: We already offer the best price, but let me check if there's a promotion.",wishlist,In Stock,"puright tennisblack school shoes, knotty derby tan diggory boots, yepme slip on shoes",4.795878243,Very satisfied with this purchase. (Footwear),30,This product is purchased,Yes
eef1ff78bf07939a1fdf7d357e1434ad,1199,910,289,4.5,4.5,24.10341952,Cameras & Accessories,jjc lh83ii  lens hood,buy jjc lh83ii  lens hood only for rs 00 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,buy jjc lhii lens hood only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Is there any discount available?
Bot: For bulk purchases, I can give you a 10% discount.",purchased,Low Stock,"jjc ls  52  lens hood, jjc ls  55  lens hood, omax ew60c for canon efs 1855mm f3556 lens  lens hood",4.3421012,Very satisfied with this purchase. (Cameras & Accessories),12,This product is purchased,Yes
751a5b771e9ad2582b2379b35d0e169e,549,389,160,4.0,4.0,29.143898,Sports & Fitness,vinex pacer basketball    size 5,vinex pacer basketball    size 5 only for rs 400  ideal for junior  buy online  flipkartcom only genuine products free shipping cash on delivery,vinex pacer basketball size only for rs ideal for junior buy online flipkartcom only genuine products free shipping cash on delivery,"User: Can you give me a better price?
Bot: We can offer free shipping if you proceed with the purchase now.",added_to_cart,In Stock,"gki euro star table tennis racquet, sg rsd plus kashmir willow cricket  bat, stag 4 star table tennis racquet",5.0,Very satisfied with this purchase. (Sports & Fitness),19,This product is purchased,Yes
39277da32984d44d1f1edb6ecea1d57b,433,433,0,5.0,5.0,0.0,Tools & Hardware,bosch 2 607 001 526 extra hard screwdriver bit set,buy bosch 2 607 001 526 extra hard screwdriver bit set for rs433 online bosch 2 607 001 526 extra hard screwdriver bit set at best prices with free shipping  cash on delivery only genuine products 30 day replacement guarantee,buy bosch extra hard screwdriver bit set for rs online bosch extra hard screwdriver bit set at best prices with free shipping cash on delivery only genuine products day replacement guarantee,"User: Can I get a special deal on this?
Bot: We already offer the best price, but let me check if there's a promotion.",wishlist,In Stock,"easy gardening 8 inch plant container set, rk plant container set, natures plus home garden plant container set",5.0,Excellent quality and value! (Tools & Hardware),37,This product is purchased,Yes
19dbc4bd18c364d872e2a40b955538b4,4499,3999,500,5.0,5.0,11.1135808,Automotive,zdelhicom car washer z1 ultra high pressure washer,"zdelhicom car washer z1 ultra high pressure washer
                         price rs 3999
				
			the portable automatic car washer is an amazing high pressure product for cleaning around a car without moving yourself from the distance of 10 feet it can be used for gardening  agriculture weed killers pest control nursery sanitary construction and so much more the washing brush with a internal fan nozzle can spray water while brushing the car the hose with strong power gun for powerful water pressure you can take the product in your car anywhere you go its portable and can be used just by using car charger plug so can be used on the go 16liter tank spray gun 6 meter hose washing brush brush connector power cable with car socket charger
the portable automatic car washer is an amazing high pressure product for cleaning around a car without moving yourself from the distance of 10 feet it can be used for gardening  agriculture weed killers pest control nursery sanitary construction and so much more the washing brush with a internal fan nozzle can spray water while brushing the car the hose with strong power gun for powerful water pressure you can take the product in your car anywhere you go its portable and can be used just by using car charger plug so can be used on the go 16liter tank spray gun 6 meter hose washing brush brush connector power cable with car socket charger",zdelhicom car washer z ultra high pressure washer price rs the portable automatic car washer is an amazing high pressure product for cleaning around a car without moving yourself from the distance of feet it can be used for gardening agriculture weed killers pest control nursery sanitary construction and so much more the washing brush with a internal fan nozzle can spray water while brushing the car the hose with strong power gun for powerful water pressure you can take the product in your car anywhere you go its portable and can be used just by using car charger plug so can be used on the go liter tank spray gun meter hose washing brush brush connector power cable with car socket charger the portable automatic car washer is an amazing high pressure product for cleaning around a car without moving yourself from the distance of feet it can be used for gardening agriculture weed killers pest control nursery sanitary construction and so much more the washing brush with a internal fan nozzle can spray water while brushing the car the hose with strong power gun for powerful water pressure you can take the product in your car anywhere you go its portable and can be used just by using car charger plug so can be used on the go liter tank spray gun meter hose washing brush brush connector power cable with car socket charger,"User: What if I buy two? Will you lower the price?
Bot: I can offer an additional 5% off if you leave a positive review.",viewed,Out of Stock,"spycom wireless 35mm bluetooth audio music receiver with mic handsfree stereo output car kit, retina 1 mobile holder 1 car charger 1 usb cable combo, fly universal mobile holder crystal edition for car windshield",5.0,Highly recommend! (Automotive),13,This product is purchased,Yes
54499573661284596bb48db803d9739b,1299,1299,0,5.0,5.0,0.0,Sports & Fitness,adidas 3 stripe d 295 basketball    size 7,adidas 3 stripe d 295 basketball    size 7 only for rs 1299  ideal for men  buy online  flipkartcom only genuine products free shipping cash on delivery,adidas stripe d basketball size only for rs ideal for men buy online flipkartcom only genuine products free shipping cash on delivery,"User: This seems expensive. Can you do something about it?
Bot: I can offer an additional 5% off if you leave a positive review.",added_to_cart,Out of Stock,"spalding chicago bulls basketball    size 7  diameter 74 cm, avm splash 2020 kashmir willow cricket bat, spalding cross over basketball    size 5",5.0,Excellent quality and value! (Sports & Fitness),30,This product is purchased,Yes
c58563bc164647afda72578cf5a3e251,895,295,600,3.0,3.0,67.03910615,Clothing,shop rajasthan casual solid womens kurti,shop rajasthan casual solid womens kurti  buy purple shop rajasthan casual solid womens kurti for only rs 895 online in india shop online for apparels huge collection of branded clothes only at flipkartcom,shop rajasthan casual solid womens kurti buy purple shop rajasthan casual solid womens kurti for only rs online in india shop online for apparels huge collection of branded clothes only at flipkartcom,"User: Is there any discount available?
Bot: I can offer an additional 5% off if you leave a positive review.",wishlist,Low Stock,"pavvoin lingerie set, rene solid womens kurti, pavechas printed kanjivaram art silk sari",4.246021277,Excellent quality and value! (Clothing),40,This product is purchased,Yes
d3ec86fb8dc6587e6f33f8bf7d4fcdb7,520,520,0,5.0,5.0,0.0,Sports & Fitness,nivia destroyer basketball    size 7,nivia destroyer basketball    size 7 only for rs 520  buy online  flipkartcom only genuine products free shipping cash on delivery,nivia destroyer basketball size only for rs buy online flipkartcom only genuine products free shipping cash on delivery,"User: Can you give me a better price?
Bot: I can offer an additional 5% off if you leave a positive review.",purchased,Out of Stock,"sport silicone red swimming cap, vijayanti international shin guard, avm splash 2020 kashmir willow cricket bat",4.562556192,Very satisfied with this purchase. (Sports & Fitness),14,This product is purchased,Yes
ca8634ba6a0469ea5d015238356f2ecd,955,955,0,5.0,5.0,0.0,Sports & Fitness,spalding cross over basketball    size 5,"spalding cross over basketball    size 5 pack of 1 brick
                         price rs 955
				
			
	rubber moulded outer material
	the rubber moulded outer material of the spalding cross over basketball makes it durable and ensures it lasts you for a long period of time
	designed for beginners
	as this basketball is designed for beginners it can be used by players who want to work in their dribbling and tackling skills
	butyl bladder
	with a butyl bladder this basketball is sturdy and promises you of long lasting durability
rubber moulded outer material
	the rubber moulded outer material of the spalding cross over basketball makes it durable and ensures it lasts you for a long period of time
	designed for beginners
	as this basketball is designed for beginners it can be used by players who want to work in their dribbling and tackling skills
	butyl bladder
	with a butyl bladder this basketball is sturdy and promises you of long lasting durability",spalding cross over basketball size pack of brick price rs rubber moulded outer material the rubber moulded outer material of the spalding cross over basketball makes it durable and ensures it lasts you for a long period of time designed for beginners as this basketball is designed for beginners it can be used by players who want to work in their dribbling and tackling skills butyl bladder with a butyl bladder this basketball is sturdy and promises you of long lasting durability rubber moulded outer material the rubber moulded outer material of the spalding cross over basketball makes it durable and ensures it lasts you for a long period of time designed for beginners as this basketball is designed for beginners it can be used by players who want to work in their dribbling and tackling skills butyl bladder with a butyl bladder this basketball is sturdy and promises you of long lasting durability,"User: Can I get a special deal on this?
Bot: We already offer the best price, but let me check if there's a promotion.",wishlist,In Stock,"wildcraft digital pouch travel bag, stag 4 star table tennis racquet, avm splash 2020 kashmir willow cricket bat",4.659164063,Excellent quality and value! (Sports & Fitness),40,This product is purchased,Yes
1935423bf3b4d360999d55380f4bb84c,1299,649,650,5.0,5.0,50.03849115,Clothing,little kangaroos girls trousers,little kangaroos girls trousers  buy fawn little kangaroos girls trousers for only rs 1299 online in india shop online for apparels huge collection of branded clothes only at flipkartcom,little kangaroos girls trousers buy fawn little kangaroos girls trousers for only rs online in india shop online for apparels huge collection of branded clothes only at flipkartcom,"User: This seems expensive. Can you do something about it?
Bot: We already offer the best price, but let me check if there's a promotion.",added_to_cart,Out of Stock,"wineberry show off checkered mens boxer, beverly hills polo club solid womens tunic, tia by ten on ten comforting womens full coverage bra",4.857314597,Highly recommend! (Clothing),45,This product is purchased,Yes
eba9b3dfec3da0ce099ba297664ae739,1099,1099,0,5.0,5.0,0.0,Sports & Fitness,spalding chicago bulls basketball    size 7  diameter 74 cm,spalding chicago bulls basketball    size 7  diameter 74 cm only for rs 1099  ideal for junior senior  buy online  flipkartcom only genuine products free shipping cash on delivery,spalding chicago bulls basketball size diameter cm only for rs ideal for junior senior buy online flipkartcom only genuine products free shipping cash on delivery,"User: What if I buy two? Will you lower the price?
Bot: We already offer the best price, but let me check if there's a promotion.",purchased,Out of Stock,"nivia destroyer basketball    size 7, quechua forclaz 22 air backpack, spalding cross over basketball    size 5",5.0,Highly recommend! (Sports & Fitness),30,This product is purchased,Yes
4f708bc74c4d29b2967dc38a1f5ae6d5,3199,2999,200,1.0,1.0,6.251953736,Computers,rock rocket desktop charger 6950290687051 usb usb hub,buy rock rocket desktop charger 6950290687051 usb usb hub for rs2999 online rock rocket desktop charger 6950290687051 usb usb hub at best prices with free shipping  cash on delivery only genuine products 30 day replacement guarantee,buy rock rocket desktop charger usb usb hub for rs online rock rocket desktop charger usb usb hub at best prices with free shipping cash on delivery only genuine products day replacement guarantee,"User: Can you give me a better price?
Bot: We can offer free shipping if you proceed with the purchase now.",wishlist,Low Stock,"dlink dir803, asus rtn12 d1 router, dgb flexi touch x11 usb led light",2.236091173,Poor quality and disappointing. (Computers),20,Defective item,No
4a01370e20c5de2f131c278f44b8cf1b,999,75,924,3.7,3.7,92.49249249,Computers,mydress mystyle bulb led usb led light,"mydress mystyle bulb led usb led light white
                         price rs 75
				
			usb led bulb lamp mini usb light  high power led could reach range about 15 meters  as long as there is a usb connector can be used  can connect the computer with usb such as mobile power supply the output of the equipment  perfect for camping hiking hunting fishing mountaineering or diving at nights  need to be powered by usb devices such as power bank tablet pc ebook smart phone etc  powered by usb  wattage 1w  input voltage dc 49v 55v  luminous flux 6080lm  color temperature 50006000k  size approx65cmx35cm 
usb led bulb lamp mini usb light  high power led could reach range about 15 meters  as long as there is a usb connector can be used  can connect the computer with usb such as mobile power supply the output of the equipment  perfect for camping hiking hunting fishing mountaineering or diving at nights  need to be powered by usb devices such as power bank tablet pc ebook smart phone etc  powered by usb  wattage 1w  input voltage dc 49v 55v  luminous flux 6080lm  color temperature 50006000k  size approx65cmx35cm",mydress mystyle bulb led usb led light white price rs usb led bulb lamp mini usb light high power led could reach range about meters as long as there is a usb connector can be used can connect the computer with usb such as mobile power supply the output of the equipment perfect for camping hiking hunting fishing mountaineering or diving at nights need to be powered by usb devices such as power bank tablet pc ebook smart phone etc powered by usb wattage w input voltage dc v v luminous flux lm color temperature k size approxcmxcm usb led bulb lamp mini usb light high power led could reach range about meters as long as there is a usb connector can be used can connect the computer with usb such as mobile power supply the output of the equipment perfect for camping hiking hunting fishing mountaineering or diving at nights need to be powered by usb devices such as power bank tablet pc ebook smart phone etc powered by usb wattage w input voltage dc v v luminous flux lm color temperature k size approxcmxcm,"User: This seems expensive. Can you do something about it?
Bot: This is the lowest price available for this quality product.",viewed,Out of Stock,"dgb flexi touch x11 usb led light, tenda a5, zyxel pla4231 500 mbps powerline wireless n extender single pack",4.877843637,Highly recommend! (Computers),19,This product is purchased,Yes
ba7ff85874d8141d3bb530d439570e42,1299,799,500,2.0,2.0,38.49114704,Computers,shadowfax table air fan cooler usb usb fan,buy shadowfax table air fan cooler usb usb fan for rs799 online shadowfax table air fan cooler usb usb fan at best prices with free shipping  cash on delivery only genuine products 30 day replacement guarantee,buy shadowfax table air fan cooler usb usb fan for rs online shadowfax table air fan cooler usb usb fan at best prices with free shipping cash on delivery only genuine products day replacement guarantee,"User: Can you give me a better price?
Bot: We already offer the best price, but let me check if there's a promotion.",wishlist,In Stock,"tplink tdw8960n, clublaptop sony vgn bps22bps22a 6 cell laptop battery, generix hdmi female to female coupler jointer adapter extender gender changer gxhdmicoupler usb hdmi connector",2.517140594,"It works, but has some flaws. (Computers)",8,Changed mind,No
3e477b9e33f50cd064a1633fa8b17c96,999,849,150,4.0,4.0,15.01501502,Computers,fingers usb fan cum power bank black new usb usb fan,buy fingers usb fan cum power bank black new usb usb fan for rs849 online fingers usb fan cum power bank black new usb usb fan at best prices with free shipping  cash on delivery only genuine products 30 day replacement guarantee,buy fingers usb fan cum power bank black new usb usb fan for rs online fingers usb fan cum power bank black new usb usb fan at best prices with free shipping cash on delivery only genuine products day replacement guarantee,"User: This seems expensive. Can you do something about it?
Bot: This is the lowest price available for this quality product.",purchased,Out of Stock,"iball 300m wirelessn adsl2 3g router, tplink n600 wireless dual band, isun isn v01",3.660326061,"Decent product, but could be better. (Computers)",33,others,No
04293153b33da2154fdcef1ff3a9bccf,1999,999,1000,4.5,4.5,50.02501251,Footwear,leather king adams black lace up,leather king adams black lace up  buy leather king adams black lace up  lk200965bkuk only for rs 999 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,leather king adams black lace up buy leather king adams black lace up lkbkuk only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: What if I buy two? Will you lower the price?
Bot: I can offer an additional 5% off if you leave a positive review.",wishlist,In Stock,"small toes slippers, clarks shavi loop women flats, adorn women wedges",5.0,Very satisfied with this purchase. (Footwear),11,This product is purchased,Yes
1332374d711e1621a7199e1379eccbbc,1999,999,1000,3.5,3.5,50.02501251,Footwear,leather king oscar black lace up,"leather king oscar black lace up
                         price rs 999
				
			an ideal outdoor shoe designed for any condition
an ideal outdoor shoe designed for any condition",leather king oscar black lace up price rs an ideal outdoor shoe designed for any condition an ideal outdoor shoe designed for any condition,"User: Can I get a special deal on this?
Bot: We already offer the best price, but let me check if there's a promotion.",viewed,Low Stock,"ortho  rest women flats, funku fashion loafers, belle gambe women heels",4.015610857,Very satisfied with this purchase. (Footwear),31,This product is purchased,Yes
0527e5c62d1e9fdedcc4b133b3778436,1999,999,1000,4.0,4.0,50.02501251,Footwear,leather king blake black lace up,"leather king blake black lace up
                         price rs 999
				
			an ideal outdoor shoe designed for any condition
an ideal outdoor shoe designed for any condition",leather king blake black lace up price rs an ideal outdoor shoe designed for any condition an ideal outdoor shoe designed for any condition,"User: Can I get a special deal on this?
Bot: We already offer the best price, but let me check if there's a promotion.",added_to_cart,Low Stock,"we witches comfy hues women wedges, sindhi footwear ballerina bellies, rex monk strap",4.880836372,Highly recommend! (Footwear),17,This product is purchased,Yes
7028e76e87f89882ded412dcd28069b1,1999,999,1000,1.0,1.0,50.02501251,Footwear,leather king alan black lace up,leather king alan black lace up  buy leather king alan black lace up  lk200955bkuk only for rs 999 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,leather king alan black lace up buy leather king alan black lace up lkbkuk only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Is there any discount available?
Bot: I can offer an additional 5% off if you leave a positive review.",purchased,Low Stock,"funku fashion lace up shoes, remson india brown medium women wedges, anaya women heels",1.363095463,Terrible experience with this product. (Footwear),8,Not as described,No
ce2d63ccd73cb5f23e72673afb50ece3,329,259,70,5.0,5.0,21.27659574,Computers,dgb flexi touch x11 usb led light,"dgb flexi touch x11 usb led light black
                         price rs 259
				
			dgb usb flexible touch light powered led light that achieves less power consumption and longer life it operates on usb power so does not need an ac adapter or batteries it automatically lights up when plugged into a computers usb port or even your mobile power bank so is very easy to use although compact in design it is a highpower led with a 12 w light source achieving high luminance of 400 lux up to 25 cm below the lamp glowing with maximum luminance immediately after being plugged in the light is perfect for reading or working on a computer in dark locations best companion for students and professionals who work in dark dim light or the ones who need to travel often

features 
1 portable  bendable silicone
2 6 super bright led lamp
3 360 degree flexible incorporates a flexible arm to enable adjustment to any desired angle 
4 highpower led with 12 w light source 
5 lights up at maximum luminance immediately after plugging into a usb port 
6 compact design offers easy portability 
7 touch to on  off


1 portable usb led flexible lamp 5v 12w usb ultra bright led light lamp for power bank computer laptop tablet pc chargers low power consumption 
2 powered by any devices with usb port ultra bright with low power consumption rated voltage 5v rated power 12w size 169189mmmaterial silicone
dgb usb flexible touch light powered led light that achieves less power consumption and longer life it operates on usb power so does not need an ac adapter or batteries it automatically lights up when plugged into a computers usb port or even your mobile power bank so is very easy to use although compact in design it is a highpower led with a 12 w light source achieving high luminance of 400 lux up to 25 cm below the lamp glowing with maximum luminance immediately after being plugged in the light is perfect for reading or working on a computer in dark locations best companion for students and professionals who work in dark dim light or the ones who need to travel often

features 
1 portable  bendable silicone
2 6 super bright led lamp
3 360 degree flexible incorporates a flexible arm to enable adjustment to any desired angle 
4 highpower led with 12 w light source 
5 lights up at maximum luminance immediately after plugging into a usb port 
6 compact design offers easy portability 
7 touch to on  off


1 portable usb led flexible lamp 5v 12w usb ultra bright led light lamp for power bank computer laptop tablet pc chargers low power consumption 
2 powered by any devices with usb port ultra bright with low power consumption rated voltage 5v rated power 12w size 169189mmmaterial silicone",dgb flexi touch x usb led light black price rs dgb usb flexible touch light powered led light that achieves less power consumption and longer life it operates on usb power so does not need an ac adapter or batteries it automatically lights up when plugged into a computers usb port or even your mobile power bank so is very easy to use although compact in design it is a highpower led with a w light source achieving high luminance of lux up to cm below the lamp glowing with maximum luminance immediately after being plugged in the light is perfect for reading or working on a computer in dark locations best companion for students and professionals who work in dark dim light or the ones who need to travel often features portable bendable silicone super bright led lamp degree flexible incorporates a flexible arm to enable adjustment to any desired angle highpower led with w light source lights up at maximum luminance immediately after plugging into a usb port compact design offers easy portability touch to on off portable usb led flexible lamp v w usb ultra bright led light lamp for power bank computer laptop tablet pc chargers low power consumption powered by any devices with usb port ultra bright with low power consumption rated voltage v rated power w size mmmaterial silicone dgb usb flexible touch light powered led light that achieves less power consumption and longer life it operates on usb power so does not need an ac adapter or batteries it automatically lights up when plugged into a computers usb port or even your mobile power bank so is very easy to use although compact in design it is a highpower led with a w light source achieving high luminance of lux up to cm below the lamp glowing with maximum luminance immediately after being plugged in the light is perfect for reading or working on a computer in dark locations best companion for students and professionals who work in dark dim light or the ones who need to travel often features portable bendable silicone super bright led lamp degree flexible incorporates a flexible arm to enable adjustment to any desired angle highpower led with w light source lights up at maximum luminance immediately after plugging into a usb port compact design offers easy portability touch to on off portable usb led flexible lamp v w usb ultra bright led light lamp for power bank computer laptop tablet pc chargers low power consumption powered by any devices with usb port ultra bright with low power consumption rated voltage v rated power w size mmmaterial silicone,"User: What if I buy two? Will you lower the price?
Bot: We can offer free shipping if you proceed with the purchase now.",purchased,In Stock,"tplink tdw8960n, digisol 300 mbps wireless adsl2 broadband router, aeoss 300mbps wireless n multifunction mini router repeater lan ports wall powered",4.01548425,Highly recommend! (Computers),38,This product is purchased,Yes
41dccf212ff447cd7213a2b1e669e406,299,166,133,5.0,5.0,44.48160535,Computers,generix hdmi female to female coupler jointer adapter extender gender changer gxhdmicoupler usb hdmi connector,buy generix hdmi female to female coupler jointer adapter extender gender changer gxhdmicoupler usb hdmi connector for rs166 online generix hdmi female to female coupler jointer adapter extender gender changer gxhdmicoupler usb hdmi connector at best prices with free shipping  cash on delivery only genuine products 30 day replacement guarantee,buy generix hdmi female to female coupler jointer adapter extender gender changer gxhdmicoupler usb hdmi connector for rs online generix hdmi female to female coupler jointer adapter extender gender changer gxhdmicoupler usb hdmi connector at best prices with free shipping cash on delivery only genuine products day replacement guarantee,"User: What if I buy two? Will you lower the price?
Bot: We can offer free shipping if you proceed with the purchase now.",viewed,In Stock,"asus rtn12c1 router, asus rtn66u dualband wirelessn900 gigabit router, asus rtn12 d1 router",5.0,Highly recommend! (Computers),48,This product is purchased,Yes
0d0b6ee7c7a93d397c0f0dc20cae4b20,999,85,914,3.7,3.7,91.49149149,Computers,mydress mystyle bulb led usb led light,"mydress mystyle bulb led usb led light red
                         price rs 85
				
			usb led bulb lamp mini usb light  high power led could reach range about 15 meters  as long as there is a usb connector can be used  can connect the computer with usb such as mobile power supply the output of the equipment  perfect for camping hiking hunting fishing mountaineering or diving at nights  need to be powered by usb devices such as power bank tablet pc ebook smart phone etc  powered by usb  wattage 1w  input voltage dc 49v 55v  luminous flux 6080lm  color temperature 50006000k  size approx65cmx35cm 
usb led bulb lamp mini usb light  high power led could reach range about 15 meters  as long as there is a usb connector can be used  can connect the computer with usb such as mobile power supply the output of the equipment  perfect for camping hiking hunting fishing mountaineering or diving at nights  need to be powered by usb devices such as power bank tablet pc ebook smart phone etc  powered by usb  wattage 1w  input voltage dc 49v 55v  luminous flux 6080lm  color temperature 50006000k  size approx65cmx35cm",mydress mystyle bulb led usb led light red price rs usb led bulb lamp mini usb light high power led could reach range about meters as long as there is a usb connector can be used can connect the computer with usb such as mobile power supply the output of the equipment perfect for camping hiking hunting fishing mountaineering or diving at nights need to be powered by usb devices such as power bank tablet pc ebook smart phone etc powered by usb wattage w input voltage dc v v luminous flux lm color temperature k size approxcmxcm usb led bulb lamp mini usb light high power led could reach range about meters as long as there is a usb connector can be used can connect the computer with usb such as mobile power supply the output of the equipment perfect for camping hiking hunting fishing mountaineering or diving at nights need to be powered by usb devices such as power bank tablet pc ebook smart phone etc powered by usb wattage w input voltage dc v v luminous flux lm color temperature k size approxcmxcm,"User: Can you give me a better price?
Bot: This is the lowest price available for this quality product.",wishlist,In Stock,"hako hp compaq presario cq45207tu 6 cell laptop battery, generix hdmi female to female coupler jointer adapter extender gender changer gxhdmicoupler usb hdmi connector, clublaptop sony vgn bps22bps22a 6 cell laptop battery",2.910786788,"Decent product, but could be better. (Computers)",8,Defective item,No
fdb9d53b85041d6b9590fd6e054a86e0,8990,7900,1090,5.0,5.0,12.12458287,Home Entertainment,lg dh313os 51 home theatre system,buy lg dh313os 51 home theatre system for rs7900 online lg dh313os 51 home theatre system at best prices with free shipping  cash on delivery only genuine products 30 day replacement guarantee,buy lg dhos home theatre system for rs online lg dhos home theatre system at best prices with free shipping cash on delivery only genuine products day replacement guarantee,"User: Is there any discount available?
Bot: I can offer an additional 5% off if you leave a positive review.",wishlist,In Stock,lg dh313os 51 home theatre system,4.973194969,Highly recommend! (Home Entertainment),36,This product is purchased,Yes
d79bba4c7598350ab2a06409248f1d91,899,699,200,5.0,5.0,22.24694105,Computers,smiledrive portable key chain charger iphone 5 5s 5c usb sync  charge cable,buy smiledrive portable key chain charger iphone 5 5s 5c usb sync  charge cable for rs699 online smiledrive portable key chain charger iphone 5 5s 5c usb sync  charge cable at best prices with free shipping  cash on delivery only genuine products 30 day replacement guarantee,buy smiledrive portable key chain charger iphone s c usb sync charge cable for rs online smiledrive portable key chain charger iphone s c usb sync charge cable at best prices with free shipping cash on delivery only genuine products day replacement guarantee,"User: Can you give me a better price?
Bot: For bulk purchases, I can give you a 10% discount.",wishlist,Out of Stock,"mydress mystyle bulb led usb led light, intex w150d, asus rtn12c1 router",5.0,Very satisfied with this purchase. (Computers),28,This product is purchased,Yes
114e8154ff3010832209dfa3ce44fdcb,1660,1555,105,4.8,4.8,6.325301205,Computers,anker uspeed ah401 30 4port superspeed 68anhublb4a usb usb hub,buy anker uspeed ah401 30 4port superspeed 68anhublb4a usb usb hub for rs1555 online anker uspeed ah401 30 4port superspeed 68anhublb4a usb usb hub at best prices with free shipping  cash on delivery only genuine products 30 day replacement guarantee,buy anker uspeed ah port superspeed anhublba usb usb hub for rs online anker uspeed ah port superspeed anhublba usb usb hub at best prices with free shipping cash on delivery only genuine products day replacement guarantee,"User: Can you give me a better price?
Bot: For bulk purchases, I can give you a 10% discount.",viewed,Out of Stock,"netgear wn2500rp universal dual band wifi range extender, tplink tlwr702n 150mbps wireless n nano router, tenda f303 wireless n300 easy setup router",5.0,Very satisfied with this purchase. (Computers),15,This product is purchased,Yes
